_key,Cleaned Incident,Year,Cleaned Event,Location,Latitude,Longitude,Cleaned Impact,Cleaned Group,Cleaned Outcome
436,battle of in bin ph,1954,military siege,Vietnam,16.166670000000067,107.83333000000005,"decisive victory against french forces, leading to the end of french indochina and the geneva accords.",v nguyn gip,positive
437,geneva accords,1954,diplomatic agreement,Vietnam,16.166670000000067,107.83333000000005,"temporarily divided vietnam at the 17th parallel, setting the stage for conflict between north and south vietnam.",international community,mixed
438,establishment of the national liberation front,1960,politicalmilitary organization,Vietnam,16.166670000000067,107.83333000000005,"formed to fight against the south vietnamese government and the us, aiming for reunification.",north vietnam,mixed
439,gulf of tonkin incident,1964,military engagement,Vietnam,16.166670000000067,107.83333000000005,"led to us congress passing the gulf of tonkin resolution, escalating american involvement in the vietnam war.",us government,negative
440,tt offensive,1968,military offensive,Vietnam,16.166670000000067,107.83333000000005,"a major campaign by north vietnamese forces, marking a turning point in public perception of the vietnam war.","north vietnamese army, viet cong",mixed
441,paris peace accords,1973,diplomatic agreement,Vietnam,16.166670000000067,107.83333000000005,"led to a ceasefire and the withdrawal of us troops from vietnam, although fighting between north and south continued.","us government, north vietnam",mixed
442,fall of saigon,1975,militarypolitical event,Vietnam,16.166670000000067,107.83333000000005,marked the end of the vietnam war and the beginning of reunification under the socialist republic of vietnam.,north vietnamese army,positive
443,reunification of vietnam,1976,political,Vietnam,16.166670000000067,107.83333000000005,"officially reunified north and south vietnam under a communist government, renaming saigon to ho chi minh city.",socialist republic of vietnam,positive
446,normalization of usunknownvietnam relations,1995,diplomatic,Vietnam,16.166670000000067,107.83333000000005,"marked the normalization of relations between vietnam and the us, including the opening of diplomatic and economic ties.","bill clinton, vietnamese government",positive
447,vietnam joins asean,1995,international integration,Vietnam,16.166670000000067,107.83333000000005,"vietnams accession to asean, enhancing regional cooperation and integration.","asean, vietnamese government",positive
448,vietnam joins the world trade organization,2007,international trade membership,Vietnam,16.166670000000067,107.83333000000005,"marked vietnams deeper integration into the global economy, promoting trade and investment.","wto, vietnamese government",positive
449,1000th anniversary of hanoi,2010,cultural celebration,Vietnam,16.166670000000067,107.83333000000005,"celebrated the founding of the city, emphasizing vietnams rich history and cultural heritage.",government of vietnam,positive
450,vietnam hosts apec summit,2017,international summit,Vietnam,16.166670000000067,107.83333000000005,"hosted leaders from the asiaunknownpacific region, showcasing vietnams role on the international stage.",government of vietnam,positive
451,resolution on vietnams marine strategy to 2020,2007,environmentaleconomic policy,Vietnam,16.166670000000067,107.83333000000005,"aimed at sustainable development of marine resources, highlighting vietnams commitment to environmental preservation and economic growth.",communist party of vietnam,positive
452,vietnams first communication satellite,2008,technological advancement,Vietnam,16.166670000000067,107.83333000000005,"launched vinasatunknown1, marking vietnams entry into the space age and enhancing communication capabilities.",government of vietnam,positive
453,historic us presidential visit to vietnam,2016,diplomatic,Vietnam,16.166670000000067,107.83333000000005,barack obamas visit underscored the continued improvement of usunknownvietnam relations postunknownnormalization.,"barack obama, vietnamese government",positive
454,covidunknown19 pandemic response,2020,health crisis,Vietnam,16.166670000000067,107.83333000000005,vietnams effective early response to the covidunknown19 pandemic was internationally praised for its efficiency.,vietnamese government,positive
455,typhoon damrey strikes vietnam,2017,natural disaster,Vietnam,16.166670000000067,107.83333000000005,"one of the deadliest typhoons to hit vietnam in decades, causing significant damage and loss of life.",unknown,negative
456,establishment of i vit,968,state formation,Vietnam,16.166670000000067,107.83333000000005,"unified the nation under a centralized monarchy, laying the groundwork for vietnamese identity and sovereignty.",inh b lnh,positive
457,l dynasty founded,1009,dynastic founding,Vietnam,16.166670000000067,107.83333000000005,"marked the beginning of a stable and prosperous era, with significant developments in culture, education, and governance.",l thi t,positive
458,trn dynasty defeats mongol invasions,1258,military defense,Vietnam,16.166670000000067,107.83333000000005,"successfully repelled three major mongol invasions, preserving vietnamese independence and cultural integrity.",trn hng o,positive
459,h dynastys adoption of neounknownconfucianism,1400,cultural shift,Vietnam,16.166670000000067,107.83333000000005,"marked a shift towards neounknownconfucianism, influencing vietnamese society, politics, and education.",h qu ly,mixed
460,l dynasty restoration,1428,dynastic restoration,Vietnam,16.166670000000067,107.83333000000005,restored national unity and promoted cultural and economic development after a period of division and conflict.,l li,positive
461,nguyn dynastys expansion southwards,1650,territorial expansion,Vietnam,16.166670000000067,107.83333000000005,"completed the territorial unification of modern vietnam, extending control over the mekong delta.",nguyn lords,positive
462,tay son rebellion,1771,rebellion,Vietnam,16.166670000000067,107.83333000000005,"a peasant uprising that temporarily overthrew the feudal lords, leading to significant social and political changes.",nguyn hu,mixed
